A1 Ion Radius,A2 Ion Radius,A Ion Radius,B ion Radius,X1 Ion Radius,X2 Ion Radius,X3 Ion Radius,X4 Ion Radius,X Ion Radius,t,μ,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint,Ef (eV)
76,76,76,53,133,133,133,133,133,0.794544716,0.398496241,3,3,32,9,9,9,9,4,4,41,10,10,10,10,2,2,4,2,2,2,2,3.582,3.582,0.32,0.824,0.824,0.824,0.824,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.0017,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,17.4228,6.941,6.941,72.64,18.998,18.998,18.998,18.998,453.85,453.85,1211.45,53.63,53.63,53.63,53.63,5.720876571
102,102,102,53,133,133,133,133,133,0.8933876,0.398496241,11,11,32,9,9,9,9,12,12,41,10,10,10,10,3,3,4,2,2,2,2,1.228,1.228,0.32,0.824,0.824,0.824,0.824,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.0017,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,17.4228,22.99,22.99,72.64,18.998,18.998,18.998,18.998,371.15,371.15,1211.45,53.63,53.63,53.63,53.63,3.279886908
138,138,138,53,133,133,133,133,133,1.030246977,0.398496241,19,19,32,9,9,9,9,20,20,41,10,10,10,10,4,4,4,2,2,2,2,0.757,0.757,0.32,0.824,0.824,0.824,0.824,0.862,0.862,5.32,0.0017,0.0017,0.0017,0.0017,4.3407,4.3407,7.8994,17.4228,17.4228,17.4228,17.4228,39.098,39.098,72.64,18.998,18.998,18.998,18.998,336.5,336.5,1211.45,53.63,53.63,53.63,53.63,3.204452244
152,152,152,53,133,133,133,133,133,1.083470068,0.398496241,37,37,32,9,9,9,9,48,48,41,10,10,10,10,5,5,4,2,2,2,2,0.363,0.363,0.32,0.824,0.824,0.824,0.824,1.53,1.53,5.32,0.0017,0.0017,0.0017,0.0017,4.1771,4.1771,7.8994,17.4228,17.4228,17.4228,17.4228,85.468,85.468,72.64,18.998,18.998,18.998,18.998,312.79,312.79,1211.45,53.63,53.63,53.63,53.63,2.136704102
167,167,167,53,133,133,133,133,133,1.140494808,0.398496241,55,55,32,9,9,9,9,78,78,41,10,10,10,10,6,6,4,2,2,2,2,0.242,0.242,0.32,0.824,0.824,0.824,0.824,1.87,1.87,5.32,0.0017,0.0017,0.0017,0.0017,3.8939,3.8939,7.8994,17.4228,17.4228,17.4228,17.4228,132.905,132.905,72.64,18.998,18.998,18.998,18.998,301.7,301.7,1211.45,53.63,53.63,53.63,53.63,0.564953546
76,76,76,69,133,133,133,133,133,0.731610482,0.518796992,3,3,50,9,9,9,9,4,4,69,10,10,10,10,2,2,5,2,2,2,2,3.582,3.582,0.228,0.824,0.824,0.824,0.824,0.534,0.534,7.29,0.0017,0.0017,0.0017,0.0017,5.3917,5.3917,7.3439,17.4228,17.4228,17.4228,17.4228,6.941,6.941,118.71,18.998,18.998,18.998,18.998,453.85,453.85,505.21,53.63,53.63,53.63,53.63,5.044693571
102,102,102,69,133,133,133,133,133,0.822624226,0.518796992,11,11,50,9,9,9,9,12,12,69,10,10,10,10,3,3,5,2,2,2,2,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,22.99,22.99,118.71,18.998,18.998,18.998,18.998,371.15,371.15,505.21,53.63,53.63,53.63,53.63,3.015020908
138,138,138,69,133,133,133,133,133,0.948643256,0.518796992,19,19,50,9,9,9,9,20,20,69,10,10,10,10,4,4,5,2,2,2,2,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,39.098,39.098,118.71,18.998,18.998,18.998,18.998,336.5,336.5,505.21,53.63,53.63,53.63,53.63,2.945976244
152,152,152,69,133,133,133,133,133,0.997650657,0.518796992,37,37,50,9,9,9,9,48,48,69,10,10,10,10,5,5,5,2,2,2,2,0.363,0.363,0.228,0.824,0.824,0.824,0.824,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,85.468,85.468,118.71,18.998,18.998,18.998,18.998,312.79,312.79,505.21,53.63,53.63,53.63,53.63,1.872110102
167,167,167,69,133,133,133,133,133,1.050158586,0.518796992,55,55,50,9,9,9,9,78,78,69,10,10,10,10,6,6,5,2,2,2,2,0.242,0.242,0.228,0.824,0.824,0.824,0.824,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,132.905,132.905,118.71,18.998,18.998,18.998,18.998,301.7,301.7,505.21,53.63,53.63,53.63,53.63,0.299544546
76,76,76,119,133,133,133,133,133,0.586449672,0.894736842,3,3,82,9,9,9,9,4,4,125,10,10,10,10,2,2,6,2,2,2,2,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,6.941,6.941,207.2,18.998,18.998,18.998,18.998,453.85,453.85,600.75,53.63,53.63,53.63,53.63,5.221960713
102,102,102,119,133,133,133,133,133,0.659405133,0.894736842,11,11,82,9,9,9,9,12,12,125,10,10,10,10,3,3,6,2,2,2,2,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,22.99,22.99,207.2,18.998,18.998,18.998,18.998,371.15,371.15,600.75,53.63,53.63,53.63,53.63,3.08060605
138,138,138,119,133,133,133,133,133,0.760420388,0.894736842,19,19,82,9,9,9,9,20,20,125,10,10,10,10,4,4,6,2,2,2,2,0.757,0.757,0.129,0.824,0.824,0.824,0.824,0.862,0.862,11.3,0.0017,0.0017,0.0017,0.0017,4.3407,4.3407,7.4167,17.4228,17.4228,17.4228,17.4228,39.098,39.098,207.2,18.998,18.998,18.998,18.998,336.5,336.5,600.75,53.63,53.63,53.63,53.63,2.977984386
152,152,152,119,133,133,133,133,133,0.799704098,0.894736842,37,37,82,9,9,9,9,48,48,125,10,10,10,10,5,5,6,2,2,2,2,0.363,0.363,0.129,0.824,0.824,0.824,0.824,1.53,1.53,11.3,0.0017,0.0017,0.0017,0.0017,4.1771,4.1771,7.4167,17.4228,17.4228,17.4228,17.4228,85.468,85.468,207.2,18.998,18.998,18.998,18.998,312.79,312.79,600.75,53.63,53.63,53.63,53.63,1.888517244
167,167,167,119,133,133,133,133,133,0.841793787,0.894736842,55,55,82,9,9,9,9,78,78,125,10,10,10,10,6,6,6,2,2,2,2,0.242,0.242,0.129,0.824,0.824,0.824,0.824,1.87,1.87,11.3,0.0017,0.0017,0.0017,0.0017,3.8939,3.8939,7.4167,17.4228,17.4228,17.4228,17.4228,132.905,132.905,207.2,18.998,18.998,18.998,18.998,301.7,301.7,600.75,53.63,53.63,53.63,53.63,0.295935688
76,76,76,53,181,181,181,181,181,0.77660873,0.29281768,3,3,32,17,17,17,17,4,4,41,18,18,18,18,2,2,4,3,3,3,3,3.582,3.582,0.32,0.479,0.479,0.479,0.479,0.534,0.534,5.32,0.00321,0.00321,0.00321,0.00321,5.3917,5.3917,7.8994,12.9676,12.9676,12.9676,12.9676,6.941,6.941,72.64,35.453,35.453,35.453,35.453,453.85,453.85,1211.45,172.31,172.31,172.31,172.31,0.46473329
102,102,102,53,181,181,181,181,181,0.85517615,0.29281768,11,11,32,17,17,17,17,12,12,41,18,18,18,18,3,3,4,3,3,3,3,1.228,1.228,0.32,0.479,0.479,0.479,0.479,0.971,0.971,5.32,0.00321,0.00321,0.00321,0.00321,5.1391,5.1391,7.8994,12.9676,12.9676,12.9676,12.9676,22.99,22.99,72.64,35.453,35.453,35.453,35.453,371.15,371.15,1211.45,172.31,172.31,172.31,172.31,-1.119775381
138,138,138,53,181,181,181,181,181,0.963961809,0.29281768,19,19,32,17,17,17,17,20,20,41,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.32,0.479,0.479,0.479,0.479,0.862,0.862,5.32,0.00321,0.00321,0.00321,0.00321,4.3407,4.3407,7.8994,12.9676,12.9676,12.9676,12.9676,39.098,39.098,72.64,35.453,35.453,35.453,35.453,336.5,336.5,1211.45,172.31,172.31,172.31,172.31,-0.027742997
152,152,152,53,181,181,181,181,181,1.006267342,0.29281768,37,37,32,17,17,17,17,48,48,41,18,18,18,18,5,5,4,3,3,3,3,0.363,0.363,0.32,0.479,0.479,0.479,0.479,1.53,1.53,5.32,0.00321,0.00321,0.00321,0.00321,4.1771,4.1771,7.8994,12.9676,12.9676,12.9676,12.9676,85.468,85.468,72.64,35.453,35.453,35.453,35.453,312.79,312.79,1211.45,172.31,172.31,172.31,172.31,-2.518181049
167,167,167,53,181,181,181,181,181,1.0515947,0.29281768,55,55,32,17,17,17,17,78,78,41,18,18,18,18,6,6,4,3,3,3,3,0.242,0.242,0.32,0.479,0.479,0.479,0.479,1.87,1.87,5.32,0.00321,0.00321,0.00321,0.00321,3.8939,3.8939,7.8994,12.9676,12.9676,12.9676,12.9676,132.905,132.905,72.64,35.453,35.453,35.453,35.453,301.7,301.7,1211.45,172.31,172.31,172.31,172.31,-3.522924297
76,76,76,69,181,181,181,181,181,0.726905771,0.38121547,3,3,50,17,17,17,17,4,4,69,18,18,18,18,2,2,5,3,3,3,3,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,6.941,6.941,118.71,35.453,35.453,35.453,35.453,453.85,453.85,505.21,172.31,172.31,172.31,172.31,0.9768735
102,102,102,69,181,181,181,181,181,0.800444876,0.38121547,11,11,50,17,17,17,17,12,12,69,18,18,18,18,3,3,5,3,3,3,3,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,22.99,22.99,118.71,35.453,35.453,35.453,35.453,371.15,371.15,505.21,172.31,172.31,172.31,172.31,-0.54040517
138,138,138,69,181,181,181,181,181,0.902268253,0.38121547,19,19,50,17,17,17,17,20,20,69,18,18,18,18,4,4,5,3,3,3,3,0.757,0.757,0.228,0.479,0.479,0.479,0.479,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,39.098,39.098,118.71,35.453,35.453,35.453,35.453,336.5,336.5,505.21,172.31,172.31,172.31,172.31,0.540661214
152,152,152,69,181,181,181,181,181,0.941866233,0.38121547,37,37,50,17,17,17,17,48,48,69,18,18,18,18,5,5,5,3,3,3,3,0.363,0.363,0.228,0.479,0.479,0.479,0.479,1.53,1.53,7.29,0.00321,0.00321,0.00321,0.00321,4.1771,4.1771,7.3439,12.9676,12.9676,12.9676,12.9676,85.468,85.468,118.71,35.453,35.453,35.453,35.453,312.79,312.79,505.21,172.31,172.31,172.31,172.31,-1.962469838
167,167,167,69,181,181,181,181,181,0.984292639,0.38121547,55,55,50,17,17,17,17,78,78,69,18,18,18,18,6,6,5,3,3,3,3,0.242,0.242,0.228,0.479,0.479,0.479,0.479,1.87,1.87,7.29,0.00321,0.00321,0.00321,0.00321,3.8939,3.8939,7.3439,12.9676,12.9676,12.9676,12.9676,132.905,132.905,118.71,35.453,35.453,35.453,35.453,301.7,301.7,505.21,172.31,172.31,172.31,172.31,-2.976772086
76,76,76,119,181,181,181,181,181,0.605754809,0.657458564,3,3,82,17,17,17,17,4,4,125,18,18,18,18,2,2,6,3,3,3,3,3.582,3.582,0.129,0.479,0.479,0.479,0.479,0.534,0.534,11.3,0.00321,0.00321,0.00321,0.00321,5.3917,5.3917,7.4167,12.9676,12.9676,12.9676,12.9676,6.941,6.941,207.2,35.453,35.453,35.453,35.453,453.85,453.85,600.75,172.31,172.31,172.31,172.31,-2.259763
102,102,102,119,181,181,181,181,181,0.667037397,0.657458564,11,11,82,17,17,17,17,12,12,125,18,18,18,18,3,3,6,3,3,3,3,1.228,1.228,0.129,0.479,0.479,0.479,0.479,0.971,0.971,11.3,0.00321,0.00321,0.00321,0.00321,5.1391,5.1391,7.4167,12.9676,12.9676,12.9676,12.9676,22.99,22.99,207.2,35.453,35.453,35.453,35.453,371.15,371.15,600.75,172.31,172.31,172.31,172.31,-1.25856467
138,138,138,119,181,181,181,181,181,0.751890211,0.657458564,19,19,82,17,17,17,17,20,20,125,18,18,18,18,4,4,6,3,3,3,3,0.757,0.757,0.129,0.479,0.479,0.479,0.479,0.862,0.862,11.3,0.00321,0.00321,0.00321,0.00321,4.3407,4.3407,7.4167,12.9676,12.9676,12.9676,12.9676,39.098,39.098,207.2,35.453,35.453,35.453,35.453,336.5,336.5,600.75,172.31,172.31,172.31,172.31,-0.431042286
152,152,152,119,181,181,181,181,181,0.784888527,0.657458564,37,37,82,17,17,17,17,48,48,125,18,18,18,18,5,5,6,3,3,3,3,0.363,0.363,0.129,0.479,0.479,0.479,0.479,1.53,1.53,11.3,0.00321,0.00321,0.00321,0.00321,4.1771,4.1771,7.4167,12.9676,12.9676,12.9676,12.9676,85.468,85.468,207.2,35.453,35.453,35.453,35.453,312.79,312.79,600.75,172.31,172.31,172.31,172.31,-2.668323338
167,167,167,119,181,181,181,181,181,0.820243866,0.657458564,55,55,82,17,17,17,17,78,78,125,18,18,18,18,6,6,6,3,3,3,3,0.242,0.242,0.129,0.479,0.479,0.479,0.479,1.87,1.87,11.3,0.00321,0.00321,0.00321,0.00321,3.8939,3.8939,7.4167,12.9676,12.9676,12.9676,12.9676,132.905,132.905,207.2,35.453,35.453,35.453,35.453,301.7,301.7,600.75,172.31,172.31,172.31,172.31,-3.692442586
76,76,76,53,196,196,196,196,196,0.772421865,0.270408163,3,3,32,35,35,35,35,4,4,41,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.32,0.474,0.474,0.474,0.474,0.534,0.534,5.32,3.12,3.12,3.12,3.12,5.3917,5.3917,7.8994,11.8138,11.8138,11.8138,11.8138,6.941,6.941,72.64,79.904,79.904,79.904,79.904,453.85,453.85,1211.45,266.05,266.05,266.05,266.05,1.129271652
102,102,102,53,196,196,196,196,196,0.846256308,0.270408163,11,11,32,35,35,35,35,12,12,41,45,45,45,45,3,3,4,4,4,4,4,1.228,1.228,0.32,0.474,0.474,0.474,0.474,0.971,0.971,5.32,3.12,3.12,3.12,3.12,5.1391,5.1391,7.8994,11.8138,11.8138,11.8138,11.8138,22.99,22.99,72.64,79.904,79.904,79.904,79.904,371.15,371.15,1211.45,266.05,266.05,266.05,266.05,-4.54594823
138,138,138,53,196,196,196,196,196,0.948488614,0.270408163,19,19,32,35,35,35,35,20,20,41,45,45,45,45,4,4,4,4,4,4,4,0.757,0.757,0.32,0.474,0.474,0.474,0.474,0.862,0.862,5.32,3.12,3.12,3.12,3.12,4.3407,4.3407,7.8994,11.8138,11.8138,11.8138,11.8138,39.098,39.098,72.64,79.904,79.904,79.904,79.904,336.5,336.5,1211.45,266.05,266.05,266.05,266.05,-3.469031154
152,152,152,53,196,196,196,196,196,0.988245622,0.270408163,37,37,32,35,35,35,35,48,48,41,45,45,45,45,5,5,4,4,4,4,4,0.363,0.363,0.32,0.474,0.474,0.474,0.474,1.53,1.53,5.32,3.12,3.12,3.12,3.12,4.1771,4.1771,7.8994,11.8138,11.8138,11.8138,11.8138,85.468,85.468,72.64,79.904,79.904,79.904,79.904,312.79,312.79,1211.45,266.05,266.05,266.05,266.05,-3.465533028
167,167,167,53,196,196,196,196,196,1.030842416,0.270408163,55,55,32,35,35,35,35,78,78,41,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.32,0.474,0.474,0.474,0.474,1.87,1.87,5.32,3.12,3.12,3.12,3.12,3.8939,3.8939,7.8994,11.8138,11.8138,11.8138,11.8138,132.905,132.905,72.64,79.904,79.904,79.904,79.904,301.7,301.7,1211.45,266.05,266.05,266.05,266.05,-3.803974914
76,76,76,69,196,196,196,196,196,0.725785074,0.352040816,3,3,50,35,35,35,35,4,4,69,45,45,45,45,2,2,5,4,4,4,4,3.582,3.582,0.228,0.474,0.474,0.474,0.474,0.534,0.534,7.29,3.12,3.12,3.12,3.12,5.3917,5.3917,7.3439,11.8138,11.8138,11.8138,11.8138,6.941,6.941,118.71,79.904,79.904,79.904,79.904,453.85,453.85,505.21,266.05,266.05,266.05,266.05,2.687332194
102,102,102,69,196,196,196,196,196,0.795161588,0.352040816,11,11,50,35,35,35,35,12,12,69,45,45,45,45,3,3,5,4,4,4,4,1.228,1.228,0.228,0.474,0.474,0.474,0.474,0.971,0.971,7.29,3.12,3.12,3.12,3.12,5.1391,5.1391,7.3439,11.8138,11.8138,11.8138,11.8138,22.99,22.99,118.71,79.904,79.904,79.904,79.904,371.15,371.15,505.21,266.05,266.05,266.05,266.05,-2.978978688
138,138,138,69,196,196,196,196,196,0.891221377,0.352040816,19,19,50,35,35,35,35,20,20,69,45,45,45,45,4,4,5,4,4,4,4,0.757,0.757,0.228,0.474,0.474,0.474,0.474,0.862,0.862,7.29,3.12,3.12,3.12,3.12,4.3407,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,39.098,39.098,118.71,79.904,79.904,79.904,79.904,336.5,336.5,505.21,266.05,266.05,266.05,266.05,-1.882046612
152,152,152,69,196,196,196,196,196,0.928577962,0.352040816,37,37,50,35,35,35,35,48,48,69,45,45,45,45,5,5,5,4,4,4,4,0.363,0.363,0.228,0.474,0.474,0.474,0.474,1.53,1.53,7.29,3.12,3.12,3.12,3.12,4.1771,4.1771,7.3439,11.8138,11.8138,11.8138,11.8138,85.468,85.468,118.71,79.904,79.904,79.904,79.904,312.79,312.79,505.21,266.05,266.05,266.05,266.05,-1.911757486
167,167,167,69,196,196,196,196,196,0.968602874,0.352040816,55,55,50,35,35,35,35,78,78,69,45,45,45,45,6,6,5,4,4,4,4,0.242,0.242,0.228,0.474,0.474,0.474,0.474,1.87,1.87,7.29,3.12,3.12,3.12,3.12,3.8939,3.8939,7.3439,11.8138,11.8138,11.8138,11.8138,132.905,132.905,118.71,79.904,79.904,79.904,79.904,301.7,301.7,505.21,266.05,266.05,266.05,266.05,-2.281402372
76,76,76,119,196,196,196,196,196,0.610581094,0.607142857,3,3,82,35,35,35,35,4,4,125,45,45,45,45,2,2,6,4,4,4,4,3.582,3.582,0.129,0.474,0.474,0.474,0.474,0.534,0.534,11.3,3.12,3.12,3.12,3.12,5.3917,5.3917,7.4167,11.8138,11.8138,11.8138,11.8138,6.941,6.941,207.2,79.904,79.904,79.904,79.904,453.85,453.85,600.75,266.05,266.05,266.05,266.05,1.773916
102,102,102,119,196,196,196,196,196,0.668945463,0.607142857,11,11,82,35,35,35,35,12,12,125,45,45,45,45,3,3,6,4,4,4,4,1.228,1.228,0.129,0.474,0.474,0.474,0.474,0.971,0.971,11.3,3.12,3.12,3.12,3.12,5.1391,5.1391,7.4167,11.8138,11.8138,11.8138,11.8138,22.99,22.99,207.2,79.904,79.904,79.904,79.904,371.15,371.15,600.75,266.05,266.05,266.05,266.05,-3.888478882
138,138,138,119,196,196,196,196,196,0.749757666,0.607142857,19,19,82,35,35,35,35,20,20,125,45,45,45,45,4,4,6,4,4,4,4,0.757,0.757,0.129,0.474,0.474,0.474,0.474,0.862,0.862,11.3,3.12,3.12,3.12,3.12,4.3407,4.3407,7.4167,11.8138,11.8138,11.8138,11.8138,39.098,39.098,207.2,79.904,79.904,79.904,79.904,336.5,336.5,600.75,266.05,266.05,266.05,266.05,-2.792085806
152,152,152,119,196,196,196,196,196,0.781184634,0.607142857,37,37,82,35,35,35,35,48,48,125,45,45,45,45,5,5,6,4,4,4,4,0.363,0.363,0.129,0.474,0.474,0.474,0.474,1.53,1.53,11.3,3.12,3.12,3.12,3.12,4.1771,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,85.468,85.468,207.2,79.904,79.904,79.904,79.904,312.79,312.79,600.75,266.05,266.05,266.05,266.05,-2.81219668
167,167,167,119,196,196,196,196,196,0.814856386,0.607142857,55,55,82,35,35,35,35,78,78,125,45,45,45,45,6,6,6,4,4,4,4,0.242,0.242,0.129,0.474,0.474,0.474,0.474,1.87,1.87,11.3,3.12,3.12,3.12,3.12,3.8939,3.8939,7.4167,11.8138,11.8138,11.8138,11.8138,132.905,132.905,207.2,79.904,79.904,79.904,79.904,301.7,301.7,600.75,266.05,266.05,266.05,266.05,-3.186600566
76,76,76,53,220,220,220,220,220,0.76667988,0.240909091,3,3,32,53,53,53,53,4,4,41,74,74,74,74,2,2,4,5,5,5,5,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.534,0.534,5.32,4.93,4.93,4.93,4.93,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,6.941,6.941,72.64,126.904,126.904,126.904,126.904,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,0.551679971
102,102,102,53,220,220,220,220,220,0.834023383,0.240909091,11,11,32,53,53,53,53,12,12,41,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.971,0.971,5.32,4.93,4.93,4.93,4.93,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,22.99,22.99,72.64,126.904,126.904,126.904,126.904,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,-2.274048723
138,138,138,53,220,220,220,220,220,0.927268233,0.240909091,19,19,32,53,53,53,53,20,20,41,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.862,0.862,5.32,4.93,4.93,4.93,4.93,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,39.098,39.098,72.64,126.904,126.904,126.904,126.904,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,-0.961723977
152,152,152,53,220,220,220,220,220,0.963530119,0.240909091,37,37,32,53,53,53,53,48,48,41,74,74,74,74,5,5,4,5,5,5,5,0.363,0.363,0.32,0.214,0.214,0.214,0.214,1.53,1.53,5.32,4.93,4.93,4.93,4.93,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,85.468,85.468,72.64,126.904,126.904,126.904,126.904,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,-1.201308147
167,167,167,53,220,220,220,220,220,1.00238214,0.240909091,55,55,32,53,53,53,53,78,78,41,74,74,74,74,6,6,4,5,5,5,5,0.242,0.242,0.32,0.214,0.214,0.214,0.214,1.87,1.87,5.32,4.93,4.93,4.93,4.93,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,132.905,132.905,72.64,126.904,126.904,126.904,126.904,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,-0.928094735
76,76,76,69,220,220,220,220,220,0.724233935,0.313636364,3,3,50,53,53,53,53,4,4,69,74,74,74,74,2,2,5,5,5,5,5,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.534,0.534,7.29,4.93,4.93,4.93,4.93,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,6.941,6.941,118.71,126.904,126.904,126.904,126.904,453.85,453.85,505.21,386.65,386.65,386.65,386.65,0.597660667
102,102,102,69,220,220,220,220,220,0.787849078,0.313636364,11,11,50,53,53,53,53,12,12,69,74,74,74,74,3,3,5,5,5,5,5,1.228,1.228,0.228,0.214,0.214,0.214,0.214,0.971,0.971,7.29,4.93,4.93,4.93,4.93,5.1391,5.1391,7.3439,10.4513,10.4513,10.4513,10.4513,22.99,22.99,118.71,126.904,126.904,126.904,126.904,371.15,371.15,505.21,386.65,386.65,386.65,386.65,-2.225967027
138,138,138,69,220,220,220,220,220,0.875931584,0.313636364,19,19,50,53,53,53,53,20,20,69,74,74,74,74,4,4,5,5,5,5,5,0.757,0.757,0.228,0.214,0.214,0.214,0.214,0.862,0.862,7.29,4.93,4.93,4.93,4.93,4.3407,4.3407,7.3439,10.4513,10.4513,10.4513,10.4513,39.098,39.098,118.71,126.904,126.904,126.904,126.904,336.5,336.5,505.21,386.65,386.65,386.65,386.65,-0.924060281
